WorkerID,Entry_date,Ability,Reputation,Like_list_len,Block_list_len,ratings,mid_thres,low_thre,Tasks,
1047,90,80,0.671413442,223,1,2455,44,11,75,246
1048,90,61,0.358617192,328,1,1873,22,13,61,154
1049,90,42,1,203,9,1293,46,18,97,85
1050,91,98,1,277,11,2745,32,18,94,483
1051,91,20,-0.852311828,274,2,558,23,14,13,31
1052,91,38,-0.063389831,293,9,1062,27,18,32,68
1053,91,65,0.418866263,305,1,1817,27,13,64,134
1054,91,86,-0.512339975,329,11,2359,21,18,18,256
1055,91,7,-0.381772727,106,2,220,43,15,20,10
1056,91,73,0.255962607,215,11,1979,45,18,47,172
1057,91,33,-0.153239741,288,1,926,27,12,28,66
1058,91,15,-0.899654378,234,0,434,25,10,12,18
1059,91,89,0.941811414,226,15,2418,43,20,89,289
1060,91,39,-1,279,9,1104,30,18,10,62
1061,91,100,0.037440633,282,1,3032,31,13,36,652
1062,91,57,0.501189427,229,1,1589,42,11,67,100
1063,91,83,-0.772552632,253,9,2280,38,17,14,204
1064,91,37,1,212,2,1051,44,14,100,57
1065,91,33,0.782937365,201,1,926,45,11,82,57
1066,91,49,0.633405689,257,13,1336,37,20,73,87
1067,91,1,1,13,0,17,32,19,94,1
1068,91,36,1,275,5,1008,30,16,94,50
1069,92,26,0.719296636,268,7,654,28,17,79,36
1070,92,41,-0.905741445,240,1,1052,38,11,12,66
1071,92,71,-1,316,9,1741,24,17,3,129
1072,92,59,1,303,4,1469,27,15,93,122
1073,92,85,1,273,1,2133,33,13,96,237
1074,92,83,1,209,1,2075,46,13,100,198
1075,92,7,0.439455446,86,3,202,47,16,64,10
1076,92,29,-0.125080645,241,3,744,36,15,29,51
1077,92,69,-0.77536215,182,4,1712,50,15,14,133
1078,93,43,1,312,9,939,21,19,100,57
1079,94,35,-0.64611276,290,3,674,22,15,16,39
1080,94,28,0.214530387,203,2,543,40,14,44,36
1081,94,91,1,187,11,1679,49,19,99,217
1082,94,79,0.609128967,310,1,1481,25,11,72,139
1083,94,42,-1,251,5,817,35,16,6,53
1084,94,40,-1,195,1,783,45,11,3,37
1085,94,61,0.33,324,15,1120,21,20,59,75
1086,94,89,0.33,270,15,1622,34,20,57,174
1087,94,57,0.108973881,310,1,1072,24,11,40,64
1088,94,12,0.600913043,145,0,230,29,11,71,10
1089,95,33,-0.0572,163,1,525,47,12,32,23
1090,95,24,0.74875,220,11,376,26,20,81,21
1091,95,35,-0.520408526,246,2,563,29,14,18,32
1092,95,82,0.139447471,261,1,1285,36,13,42,108
1093,95,8,0.334785714,104,0,140,23,11,61,4
1094,95,67,0.648546169,315,15,1018,23,20,74,67
1095,95,25,0.292959184,175,8,392,40,18,49,19
1096,95,50,0.33,299,0,795,22,10,58,51
1097,95,1,0.33,4,0,7,42,19,63,0
1098,95,4,0.529824561,34,4,57,39,20,70,1
1099,95,84,0.585139319,207,11,1292,46,18,71,149
1100,95,99,0.035327456,319,9,1588,23,17,36,270
1101,95,23,0.695783784,222,3,370,24,15,79,20
1102,95,53,1,302,1,832,22,13,93,53
1103,95,92,0.382991747,269,1,1454,33,12,62,180
1104,95,24,0.607978723,180,11,376,38,20,72,18
1105,95,97,0.681278772,190,3,1564,48,14,76,260
1106,96,8,0.936792453,69,0,106,36,10,89,5
1107,96,10,-0.509370079,79,4,127,36,17,17,5
1108,96,98,-1,245,15,1241,38,20,1,200
1109,96,56,0.33,171,1,704,50,12,57,38
1110,96,63,1,290,1,794,27,12,95,61
1111,97,54,0.386733871,216,9,496,38,18,62,32
1112,97,98,-1,175,3,958,50,14,5,173
1113,97,90,0.665393655,248,1,851,37,11,75,74
1114,97,54,0.625119048,277,1,504,23,11,72,26
1115,97,85,0.581994917,259,11,787,34,18,71,73
1116,97,11,-1,81,2,102,25,15,8,2
1117,97,53,-0.193636364,177,9,484,46,18,26,30
1118,97,23,1,150,1,220,30,12,91,15
1119,97,72,0.33,255,11,665,33,19,51,54
1120,97,75,-0.193976778,225,11,689,40,18,26,44
1121,97,34,0.381223242,182,9,327,35,19,62,20
1122,97,21,0.33,123,5,199,38,19,60,7
1123,97,24,0.845840708,118,1,226,45,12,85,12
1124,97,71,0.617866868,304,4,661,22,15,72,58
1125,97,95,0.844306167,183,4,908,48,15,85,123
1126,97,25,0.697510549,151,6,237,31,17,79,8
1127,97,80,0.783784861,224,0,753,41,10,82,65
1128,98,60,-0.17984127,259,1,378,23,12,27,42
1129,99,4,0.228461538,13,0,13,21,19,39,1
1130,99,23,-0.169230769,55,0,78,43,10,27,5
1131,99,8,0.088,20,0,30,50,13,35,1
1132,99,38,0.33,91,0,142,43,10,60,11
1133,99,100,0.608366762,217,0,349,45,10,72,81
1134,99,42,0.015298013,138,0,151,22,10,35,7
1135,99,88,0.212978723,221,1,282,35,11,45,32
1136,99,7,1,24,0,26,29,10,94,0
1137,99,99,0.125240964,249,15,332,37,20,41,64
1138,99,25,0.33,48,0,84,50,13,52,6
1139,99,1,0.33,1,0,1,34,14,58,0
1140,99,39,0.60262069,123,4,145,28,16,72,10
1141,99,54,0.492768362,133,1,177,37,12,67,12
1142,99,87,0.254301075,237,7,279,29,17,47,30
1143,99,45,1,118,9,157,37,18,92,12
1144,99,27,-0.74443299,91,0,97,24,10,14,7
1145,99,50,0.33,135,9,165,30,18,57,11
1146,99,80,0.125714286,201,1,252,34,11,41,25
1147,99,68,0.050540541,192,7,222,28,17,37,15
1148,99,68,0.33,184,2,222,30,14,59,18
1149,100,44,0.158332567,0,0,0,31,12,98,0
1150,100,29,0.158332567,0,0,0,38,14,91,0
1151,100,51,0.158332567,0,0,0,46,17,63,0
1152,100,14,0.158332567,0,0,0,21,16,94,0
1153,100,58,0.158332567,0,0,0,40,11,29,0
1154,100,83,0.158332567,0,0,0,25,15,81,0
1155,100,25,0.158332567,0,0,0,39,15,26,0
1156,100,21,0.158332567,0,0,0,45,17,20,0
1157,100,98,0.158332567,0,0,0,35,15,92,0
