WorkerID,Entry_date,Ability,Reputation,Like_list_len,Block_list_len,ratings,mid_thres,low_thre,Tasks,
1111,93,20,1,211,0,415,25,12,91,19
1112,93,19,1,193,2,397,29,16,88,21
1113,93,20,0.176755448,225,6,413,21,18,25,23
1114,93,19,1,154,1,397,44,13,68,32
1115,93,91,0.359805511,243,12,1851,38,19,32,232
1116,93,3,1,50,0,66,29,14,80,4
1117,93,92,-1,302,11,1877,24,18,2,244
1118,93,70,1,250,4,1433,35,14,94,106
1119,94,36,0.395348837,214,3,602,37,16,32,30
1120,94,1,0.347826087,20,0,23,34,11,28,1
1121,94,17,-0.378289474,133,0,304,43,11,17,12
1122,94,39,1,268,3,649,24,16,56,32
1123,94,45,-0.444589309,202,2,767,44,15,16,38
1124,94,57,-0.190716448,276,3,991,28,16,19,67
1125,94,67,1,233,1,1187,39,13,69,85
1126,94,16,1,163,0,285,27,11,67,18
1127,94,9,1,97,3,158,35,17,66,9
1128,94,35,1,173,9,581,50,18,63,33
1129,94,90,1,264,10,1587,32,18,52,141
1130,95,26,-1,204,2,378,27,14,2,14
1131,95,6,-0.078651685,56,3,89,39,19,20,2
1132,95,8,1,67,3,126,44,17,60,6
1133,95,78,-1,201,0,1182,49,11,1,103
1134,95,68,0.534246575,254,0,1022,33,11,37,75
1135,95,6,1,68,3,89,27,18,51,3
1136,95,47,-1,242,0,697,32,12,9,50
1137,95,79,1,246,0,1196,36,10,82,109
1138,95,26,0.185676393,188,9,377,33,19,26,21
1139,95,46,-1,280,2,667,22,15,9,37
1140,95,16,1,137,0,244,34,10,78,9
1141,95,93,0.61966739,302,11,1383,24,19,40,170
1142,95,65,-0.649122807,228,3,969,40,14,14,58
1143,96,54,-0.711811024,221,1,635,37,14,13,49
1144,96,94,1,283,0,1152,27,10,51,154
1145,96,90,1,304,0,1100,22,12,70,149
1146,96,76,1,240,12,905,36,20,60,85
1147,96,98,0.245513866,314,4,1226,21,16,28,208
1148,96,18,0.888888889,113,5,216,43,18,47,9
1149,96,50,0.169204738,225,9,591,35,19,26,35
1150,96,15,-0.205405405,102,1,185,41,15,19,7
1151,96,75,0.244249726,196,0,913,48,11,28,56
1152,96,69,1,235,0,838,36,11,92,57
1153,96,59,0.303290415,216,9,699,40,18,30,40
1154,96,69,-1,189,12,820,50,20,4,66
1155,96,35,-1,167,0,413,42,13,9,33
1156,96,83,1,310,0,1021,21,10,91,123
1157,96,14,0.047904192,132,7,167,21,20,23,7
1158,96,92,1,252,10,1105,35,19,76,129
1159,96,68,0.25,200,10,812,46,19,28,54
1160,97,43,1,207,0,369,28,12,78,19
1161,97,31,-0.235521236,115,0,259,50,10,18,12
1162,97,51,1,189,1,449,40,15,86,38
1163,97,13,1,79,3,107,27,17,93,3
1164,97,26,0.90521327,109,0,211,44,11,47,17
1165,97,43,1,161,0,369,42,11,59,22
1166,97,76,1,215,6,690,41,17,70,61
1167,98,95,1,300,3,591,21,16,70,79
1168,98,52,0.954098361,167,0,305,39,10,49,20
1169,98,84,1,236,3,525,35,16,86,57
1170,98,78,-1,271,0,482,24,13,9,36
1171,99,96,1,222,0,301,37,12,60,47
1172,99,45,1,105,1,133,32,16,70,7
1173,99,81,-1,156,0,250,49,10,7,23
1174,99,33,1,58,0,100,46,10,85,9
1175,99,10,0.1875,16,0,32,45,12,24,1
1176,99,21,1,55,0,63,26,16,60,5
1177,99,8,0.576923077,25,0,26,22,11,38,2
1178,99,91,0.202898551,200,0,276,39,12,27,31
1179,99,89,-1,188,7,270,42,18,9,28
1180,99,62,0.432291667,172,6,192,25,19,34,10
1181,99,43,-0.2265625,112,2,128,27,17,18,4
1182,99,77,0.220338983,187,0,236,32,12,27,25
1183,99,30,0.93258427,59,0,89,41,15,48,4
1184,99,88,1,174,0,269,46,11,63,34
1185,99,81,1,201,9,250,31,20,95,30
1186,99,70,1,186,0,216,28,13,90,26
1187,99,67,1,138,6,206,41,19,61,13
1188,99,22,0.969230769,47,1,65,36,19,49,5
1189,100,7,0.50825883,0,0,0,48,15,4,0
1190,100,27,0.50825883,0,0,0,42,20,71,0
1191,100,76,0.50825883,0,0,0,21,18,13,0
1192,100,17,0.50825883,0,0,0,33,19,16,0
1193,100,6,0.50825883,0,0,0,41,17,41,0
1194,100,77,0.50825883,0,0,0,21,10,75,0
1195,100,41,0.50825883,0,0,0,27,13,20,0
1196,100,27,0.50825883,0,0,0,36,14,40,0
1197,100,95,0.50825883,0,0,0,21,17,4,0
1198,100,57,0.50825883,0,0,0,40,12,6,0
